Customer ID,Purchase Date,Product Category,Product Price,Customer Age,Gender,Quantity,Total Purchase Amount,Payment Method,Returns,Customer Name,Age,Churn
29541,2021-04-22 20:21:27,Clothing,249,43,Male,1,1878,Cash,1.0,Christine Conway,43,0
29541,2023-06-29 09:30:52,Electronics,40,43,Male,2,375,Credit Card,1.0,Christine Conway,43,0
29541,2023-08-04 10:16:32,Home,58,43,Male,1,523,Cash,0.0,Christine Conway,43,0
29541,2021-02-13 08:23:08,Home,32,43,Male,2,3201,Credit Card,0.0,Christine Conway,43,0
29541,2021-06-16 01:56:39,Home,100,43,Male,3,5194,Cash,0.0,Christine Conway,43,0
29541,2020-02-19 06:15:38,Electronics,49,43,Male,5,3881,PayPal,0.0,Christine Conway,43,0
29541,2021-10-08 23:11:12,Home,335,43,Male,1,3222,Credit Card,1.0,Christine Conway,43,0
29541,2022-11-04 22:23:13,Home,49,43,Male,3,4481,Cash,1.0,Christine Conway,43,0
6004,2022-10-27 16:01:17,Clothing,108,41,Female,4,1620,Cash,1.0,Katherine Cameron,41,0
6004,2021-11-17 17:02:08,Home,147,41,Female,2,2138,PayPal,1.0,Katherine Cameron,41,0
6004,2022-11-13 04:48:22,Home,50,41,Female,5,4640,Cash,0.0,Katherine Cameron,41,0
6004,2020-03-02 07:05:59,Electronics,172,41,Female,5,4477,PayPal,1.0,Katherine Cameron,41,0
6004,2021-04-23 04:32:58,Books,336,41,Female,3,4725,Cash,0.0,Katherine Cameron,41,0
18407,2023-07-11 01:10:24,Books,136,64,Male,4,2164,Credit Card,1.0,Sierra Wilson,64,0
18407,2022-02-17 01:24:53,Electronics,50,64,Male,4,4825,Cash,0.0,Sierra Wilson,64,0
18407,2020-12-13 19:26:55,Clothing,402,64,Male,4,601,Credit Card,1.0,Sierra Wilson,64,0
18407,2021-04-23 07:35:46,Home,248,64,Male,1,4797,PayPal,1.0,Sierra Wilson,64,0
18407,2021-03-27 10:51:43,Electronics,101,64,Male,5,5077,PayPal,0.0,Sierra Wilson,64,0
18407,2021-08-26 17:09:18,Clothing,177,64,Male,1,2199,Cash,1.0,Sierra Wilson,64,0
18407,2022-10-06 16:22:30,Clothing,148,64,Male,1,738,PayPal,1.0,Sierra Wilson,64,0
18407,2021-10-15 19:45:12,Electronics,317,64,Male,4,764,Credit Card,1.0,Sierra Wilson,64,0
18407,2020-07-31 14:21:21,Books,41,64,Male,1,1849,PayPal,1.0,Sierra Wilson,64,0
18407,2023-04-19 08:25:45,Clothing,231,64,Male,2,5313,PayPal,0.0,Sierra Wilson,64,0
25522,2020-10-25 16:23:29,Electronics,421,33,Female,3,969,Credit Card,0.0,Amanda Heath,33,0
25522,2020-08-03 02:01:44,Clothing,205,33,Female,1,4166,Credit Card,1.0,Amanda Heath,33,0
25522,2023-05-05 14:23:35,Electronics,414,33,Female,3,3069,PayPal,1.0,Amanda Heath,33,0
25522,2023-01-07 05:21:58,Electronics,285,33,Female,1,2752,PayPal,1.0,Amanda Heath,33,0
25522,2023-04-19 21:35:23,Electronics,276,33,Female,4,4536,Cash,0.0,Amanda Heath,33,0
25522,2022-03-09 19:59:00,Electronics,170,33,Female,3,3454,PayPal,0.0,Amanda Heath,33,0
25522,2022-03-10 21:57:28,Books,102,33,Female,4,2951,Credit Card,0.0,Amanda Heath,33,0
25522,2021-05-20 21:42:23,Home,427,33,Female,4,4708,PayPal,0.0,Amanda Heath,33,0
25522,2021-05-08 04:55:24,Books,399,33,Female,2,3175,Cash,1.0,Amanda Heath,33,0
14025,2020-10-31 01:57:47,Books,259,63,Female,1,3938,Cash,0.0,Melissa Shah,63,0
14025,2020-02-12 00:48:27,Home,261,63,Female,3,3090,Cash,,Melissa Shah,63,0
14025,2023-07-14 20:45:49,Clothing,15,63,Female,2,2249,Cash,1.0,Melissa Shah,63,0
14025,2020-01-27 02:28:05,Home,39,63,Female,2,2631,Cash,,Melissa Shah,63,0
14025,2020-09-30 11:17:23,Clothing,230,63,Female,1,533,Cash,1.0,Melissa Shah,63,0
4563,2023-08-07 18:20:22,Electronics,409,55,Male,1,4663,Credit Card,,Joshua Robinson,55,0
4563,2022-11-07 10:32:16,Electronics,254,55,Male,2,420,Credit Card,0.0,Joshua Robinson,55,0
4563,2021-11-17 22:47:37,Books,333,55,Male,3,4321,Credit Card,1.0,Joshua Robinson,55,0
4563,2020-12-04 08:30:52,Clothing,218,55,Male,4,3607,Credit Card,0.0,Joshua Robinson,55,0
4563,2020-07-12 23:05:14,Books,31,55,Male,1,1831,Cash,1.0,Joshua Robinson,55,0
4563,2022-07-02 19:22:47,Clothing,297,55,Male,5,4865,PayPal,0.0,Joshua Robinson,55,0
4563,2023-02-03 22:29:29,Electronics,118,55,Male,3,4857,Cash,0.0,Joshua Robinson,55,0
48651,2022-05-14 02:00:26,Electronics,28,25,Male,4,4350,Credit Card,0.0,Kristina Reyes,25,0
48651,2020-05-26 10:12:48,Home,277,25,Male,5,4769,PayPal,0.0,Kristina Reyes,25,0
48651,2023-02-01 00:25:10,Clothing,167,25,Male,2,4676,Credit Card,0.0,Kristina Reyes,25,0
48651,2020-10-19 14:33:40,Electronics,253,25,Male,5,2874,Cash,1.0,Kristina Reyes,25,0
48651,2022-08-21 14:28:44,Books,410,25,Male,3,1481,PayPal,1.0,Kristina Reyes,25,0
48651,2022-10-02 11:31:10,Electronics,196,25,Male,2,815,Credit Card,1.0,Kristina Reyes,25,0
48651,2022-02-04 06:51:54,Books,286,25,Male,4,3610,PayPal,,Kristina Reyes,25,0
22230,2020-10-22 22:51:10,Books,216,32,Female,2,4605,Credit Card,1.0,Christopher Barton,32,0
22230,2023-07-18 16:53:14,Electronics,176,32,Female,2,547,PayPal,0.0,Christopher Barton,32,0
22230,2020-06-29 17:46:25,Books,234,32,Female,2,3319,PayPal,0.0,Christopher Barton,32,0
22230,2020-05-18 13:22:29,Clothing,244,32,Female,5,1086,Credit Card,0.0,Christopher Barton,32,0
22230,2021-07-10 08:59:20,Home,161,32,Female,1,2119,PayPal,0.0,Christopher Barton,32,0
22230,2021-11-04 10:22:52,Books,359,32,Female,1,1329,PayPal,,Christopher Barton,32,0
22230,2020-04-02 01:45:22,Clothing,441,32,Female,2,1887,Cash,1.0,Christopher Barton,32,0
2041,2023-08-06 16:46:50,Clothing,251,58,Female,3,1314,Cash,1.0,Daniel Martin,58,0
2041,2021-05-31 20:51:01,Books,377,58,Female,4,1232,Credit Card,1.0,Daniel Martin,58,0
2041,2022-07-12 16:24:56,Electronics,323,58,Female,2,811,PayPal,0.0,Daniel Martin,58,0
2041,2022-09-26 14:15:49,Books,418,58,Female,3,4012,Cash,0.0,Daniel Martin,58,0
2041,2020-08-17 14:40:14,Books,428,58,Female,1,2504,PayPal,1.0,Daniel Martin,58,0
2041,2020-03-11 15:09:34,Home,61,58,Female,1,313,Credit Card,0.0,Daniel Martin,58,0
2041,2022-01-04 17:17:18,Books,372,58,Female,2,3711,Cash,,Daniel Martin,58,0
45961,2020-12-14 00:00:37,Books,465,68,Female,5,961,Credit Card,0.0,Austin Torres,68,0
45961,2021-12-18 08:35:13,Home,203,68,Female,3,5286,PayPal,0.0,Austin Torres,68,0
45961,2021-07-12 04:08:30,Home,482,68,Female,4,4791,PayPal,0.0,Austin Torres,68,0
45961,2022-06-14 03:20:11,Home,231,68,Female,4,5321,PayPal,,Austin Torres,68,0
45961,2022-03-01 00:45:03,Clothing,343,68,Female,4,820,Credit Card,1.0,Austin Torres,68,0
45961,2023-04-07 09:05:56,Electronics,369,68,Female,1,1231,PayPal,1.0,Austin Torres,68,0
45961,2021-10-28 15:45:00,Clothing,246,68,Female,1,2641,Cash,0.0,Austin Torres,68,0
32218,2021-02-24 08:50:27,Books,130,66,Male,2,2049,PayPal,1.0,Gary Freeman,66,0
32218,2023-02-06 15:43:11,Home,165,66,Male,3,1563,Cash,1.0,Gary Freeman,66,0
32218,2021-09-01 22:47:45,Home,277,66,Male,1,2152,Credit Card,,Gary Freeman,66,0
32218,2021-07-20 10:55:33,Electronics,378,66,Male,5,4267,Cash,0.0,Gary Freeman,66,0
32218,2023-04-20 06:19:52,Home,376,66,Male,4,1980,Credit Card,,Gary Freeman,66,0
32218,2022-12-28 03:49:53,Books,266,66,Male,3,1743,Cash,1.0,Gary Freeman,66,0
32218,2022-04-19 04:39:58,Books,10,66,Male,5,1369,Credit Card,1.0,Gary Freeman,66,0
14200,2023-02-06 06:59:48,Electronics,238,62,Female,5,5034,Credit Card,0.0,Alisha Juarez,62,0
14200,2022-10-02 01:47:21,Books,151,62,Female,4,3851,Cash,,Alisha Juarez,62,0
14200,2023-01-23 09:42:38,Home,12,62,Female,5,1363,Credit Card,0.0,Alisha Juarez,62,0
14200,2021-02-22 13:18:03,Home,49,62,Female,3,3178,Cash,0.0,Alisha Juarez,62,0
6553,2022-12-02 14:52:11,Electronics,496,51,Female,3,3075,PayPal,1.0,Robert Dunn,51,1
6553,2020-03-24 15:59:17,Clothing,40,51,Female,2,3482,PayPal,0.0,Robert Dunn,51,1
6553,2020-12-28 07:06:10,Home,319,51,Female,2,3839,Cash,1.0,Robert Dunn,51,1
6553,2021-05-15 11:14:13,Books,201,51,Female,5,2061,Credit Card,0.0,Robert Dunn,51,1
6553,2020-07-08 11:24:49,Electronics,136,51,Female,1,4819,Cash,1.0,Robert Dunn,51,1
6553,2022-10-23 07:26:42,Clothing,104,51,Female,5,1802,PayPal,1.0,Robert Dunn,51,1
6553,2022-09-10 12:11:37,Home,239,51,Female,5,2718,Credit Card,0.0,Robert Dunn,51,1
2741,2021-09-22 03:56:53,Clothing,450,59,Female,1,2276,Credit Card,1.0,Dr. Emily Scott,59,1
2741,2021-07-08 07:45:45,Electronics,24,59,Female,2,1441,PayPal,1.0,Dr. Emily Scott,59,1
2741,2023-07-23 18:52:27,Books,39,59,Female,1,4838,Credit Card,1.0,Dr. Emily Scott,59,1
2741,2020-12-21 14:17:43,Books,314,59,Female,1,1051,Cash,0.0,Dr. Emily Scott,59,1
2741,2022-06-12 06:12:41,Clothing,254,59,Female,5,1493,PayPal,0.0,Dr. Emily Scott,59,1
24939,2020-05-12 20:52:50,Electronics,203,63,Male,3,3747,Cash,1.0,Steven Lang,63,0
24939,2022-09-08 19:28:13,Books,396,63,Male,1,838,Cash,1.0,Steven Lang,63,0
24939,2020-01-01 15:05:56,Home,125,63,Male,2,3185,Cash,0.0,Steven Lang,63,0
24939,2021-01-12 19:34:06,Electronics,93,63,Male,2,2358,Cash,1.0,Steven Lang,63,0
24939,2022-11-11 17:45:53,Electronics,382,63,Male,3,4692,PayPal,,Steven Lang,63,0
24939,2020-10-06 07:42:19,Books,243,63,Male,2,2044,PayPal,0.0,Steven Lang,63,0
24939,2020-01-05 12:23:18,Home,34,63,Male,1,2965,Cash,0.0,Steven Lang,63,0
24939,2022-12-05 02:14:01,Home,69,63,Male,5,1847,Credit Card,0.0,Steven Lang,63,0
24939,2021-05-04 09:14:09,Books,35,63,Male,4,5300,Credit Card,1.0,Steven Lang,63,0
24939,2021-07-18 18:10:22,Home,317,63,Male,5,1108,PayPal,0.0,Steven Lang,63,0
43220,2020-07-02 10:46:14,Electronics,242,70,Female,2,4646,PayPal,,Adriana Parrish,70,1
43220,2020-02-27 09:10:09,Electronics,362,70,Female,2,3848,Cash,1.0,Adriana Parrish,70,1
43220,2021-09-27 00:52:20,Electronics,467,70,Female,2,4683,PayPal,0.0,Adriana Parrish,70,1
43220,2020-08-06 21:12:33,Clothing,319,70,Female,5,3899,PayPal,,Adriana Parrish,70,1
43220,2021-09-19 17:39:52,Clothing,141,70,Female,4,749,PayPal,,Adriana Parrish,70,1
36131,2022-12-16 13:29:50,Home,211,23,Male,1,4790,PayPal,1.0,Tracy Braun,23,0
36131,2023-04-25 01:56:46,Clothing,488,23,Male,2,2087,PayPal,0.0,Tracy Braun,23,0
36131,2020-09-26 08:59:54,Clothing,210,23,Male,3,5035,Credit Card,0.0,Tracy Braun,23,0
36131,2021-05-14 02:43:03,Clothing,488,23,Male,5,141,PayPal,0.0,Tracy Braun,23,0
36131,2020-03-27 06:18:38,Electronics,213,23,Male,3,4744,Cash,1.0,Tracy Braun,23,0
10204,2021-08-12 00:54:35,Electronics,149,39,Male,5,764,Cash,0.0,Stephanie Pacheco,39,0
10204,2022-01-27 03:00:17,Books,116,39,Male,5,702,PayPal,1.0,Stephanie Pacheco,39,0
10204,2022-12-15 19:47:32,Books,461,39,Male,5,3570,Cash,1.0,Stephanie Pacheco,39,0
10204,2021-09-02 06:56:54,Books,357,39,Male,1,4731,Cash,,Stephanie Pacheco,39,0
10204,2022-03-01 09:21:44,Home,495,39,Male,3,3486,Cash,1.0,Stephanie Pacheco,39,0
10204,2021-02-27 14:58:55,Home,256,39,Male,1,1580,Credit Card,0.0,Stephanie Pacheco,39,0
10204,2020-05-13 11:31:37,Electronics,296,39,Male,2,980,PayPal,1.0,Stephanie Pacheco,39,0
12800,2020-04-15 05:46:36,Books,381,69,Female,4,4108,Credit Card,,Mrs. Carly Mata,69,0
12800,2021-03-24 03:29:43,Clothing,175,69,Female,3,2883,Credit Card,1.0,Mrs. Carly Mata,69,0
12800,2021-02-19 17:23:40,Electronics,145,69,Female,4,2937,Credit Card,0.0,Mrs. Carly Mata,69,0
12800,2023-06-24 00:06:00,Electronics,472,69,Female,3,509,Credit Card,1.0,Mrs. Carly Mata,69,0
12800,2021-08-19 08:19:32,Clothing,312,69,Female,5,3274,Cash,0.0,Mrs. Carly Mata,69,0
12800,2023-08-09 04:30:38,Books,63,69,Female,3,1732,PayPal,1.0,Mrs. Carly Mata,69,0
12800,2020-09-05 04:50:37,Electronics,418,69,Female,1,4108,Credit Card,1.0,Mrs. Carly Mata,69,0
12800,2022-02-02 11:40:12,Clothing,85,69,Female,4,413,PayPal,0.0,Mrs. Carly Mata,69,0
12800,2021-04-07 02:02:40,Electronics,370,69,Female,5,1776,PayPal,,Mrs. Carly Mata,69,0
12800,2021-11-11 05:55:24,Clothing,159,69,Female,2,1650,Cash,1.0,Mrs. Carly Mata,69,0
12800,2020-11-09 05:08:33,Clothing,302,69,Female,3,2557,PayPal,1.0,Mrs. Carly Mata,69,0
12800,2022-01-01 17:32:24,Home,276,69,Female,4,2652,Cash,0.0,Mrs. Carly Mata,69,0
33873,2021-08-14 19:35:28,Books,46,66,Male,4,522,Credit Card,1.0,Debra Stein,66,0
33873,2022-12-07 21:02:50,Books,475,66,Male,4,4961,Cash,0.0,Debra Stein,66,0
33873,2020-03-20 02:17:41,Books,322,66,Male,2,741,PayPal,1.0,Debra Stein,66,0
33873,2021-12-25 10:37:43,Home,411,66,Male,5,5158,Cash,,Debra Stein,66,0
10112,2022-11-15 17:40:52,Home,413,31,Male,1,3739,PayPal,0.0,Christopher Armstrong,31,0
10112,2023-06-30 10:44:00,Books,282,31,Male,2,2859,Credit Card,,Christopher Armstrong,31,0
10112,2022-05-04 20:29:40,Electronics,75,31,Male,5,539,PayPal,0.0,Christopher Armstrong,31,0
10112,2021-12-23 09:04:52,Home,10,31,Male,4,1594,Cash,,Christopher Armstrong,31,0
10112,2022-07-20 01:46:42,Home,330,31,Male,5,4578,Credit Card,0.0,Christopher Armstrong,31,0
10112,2022-04-27 16:28:08,Books,217,31,Male,4,4511,Credit Card,0.0,Christopher Armstrong,31,0
31367,2023-06-11 23:39:59,Electronics,263,54,Male,4,4333,Credit Card,1.0,Stephanie Peters,54,0
31367,2021-06-11 01:03:57,Books,362,54,Male,2,1509,PayPal,,Stephanie Peters,54,0
31367,2021-08-28 01:55:08,Home,487,54,Male,1,2956,PayPal,,Stephanie Peters,54,0
31367,2022-12-08 05:16:07,Home,408,54,Male,3,3737,Credit Card,1.0,Stephanie Peters,54,0
31367,2023-01-12 17:09:13,Home,439,54,Male,4,1825,PayPal,0.0,Stephanie Peters,54,0
31367,2021-07-03 17:45:50,Books,41,54,Male,4,1672,PayPal,1.0,Stephanie Peters,54,0
32820,2022-10-27 19:19:42,Clothing,342,58,Male,2,358,Cash,1.0,Michael Mcdaniel,58,0
32820,2022-06-09 10:57:28,Electronics,183,58,Male,5,4886,PayPal,0.0,Michael Mcdaniel,58,0
32820,2023-02-03 17:45:07,Home,58,58,Male,1,2820,PayPal,,Michael Mcdaniel,58,0
516,2023-08-04 23:00:54,Electronics,480,35,Male,4,3981,Cash,1.0,Evan Arias,35,1
516,2020-11-06 07:59:58,Electronics,195,35,Male,4,2435,Credit Card,1.0,Evan Arias,35,1
516,2022-01-30 03:31:40,Home,429,35,Male,3,3474,Cash,0.0,Evan Arias,35,1
516,2023-02-18 19:44:30,Home,61,35,Male,3,1645,PayPal,0.0,Evan Arias,35,1
516,2020-11-24 01:14:42,Home,340,35,Male,3,4641,Cash,1.0,Evan Arias,35,1
516,2021-03-14 06:22:58,Home,424,35,Male,5,1603,Credit Card,,Evan Arias,35,1
16322,2023-04-18 00:20:53,Electronics,451,41,Female,3,3852,Credit Card,0.0,Lisa Sanchez,41,1
16322,2020-12-29 15:31:20,Home,35,41,Female,4,2616,PayPal,0.0,Lisa Sanchez,41,1
16322,2022-12-12 00:10:05,Home,426,41,Female,1,3127,Credit Card,0.0,Lisa Sanchez,41,1
16322,2020-09-19 22:40:44,Books,31,41,Female,1,4032,PayPal,,Lisa Sanchez,41,1
16322,2020-04-16 10:18:56,Clothing,409,41,Female,3,3599,Credit Card,0.0,Lisa Sanchez,41,1
9244,2020-10-15 21:10:38,Clothing,97,34,Male,1,290,Credit Card,1.0,David Johnson,34,0
9244,2022-06-26 17:05:29,Electronics,195,34,Male,2,2326,Cash,1.0,David Johnson,34,0
9244,2022-08-16 15:15:25,Clothing,213,34,Male,3,5046,Credit Card,0.0,David Johnson,34,0
9244,2022-09-28 09:24:56,Home,207,34,Male,5,2082,Cash,0.0,David Johnson,34,0
9244,2020-01-09 02:09:36,Home,293,34,Male,3,3357,PayPal,,David Johnson,34,0
9244,2020-08-30 21:46:36,Electronics,398,34,Male,5,4348,Cash,1.0,David Johnson,34,0
9244,2023-07-04 17:55:10,Clothing,263,34,Male,3,1928,Cash,1.0,David Johnson,34,0
22062,2023-01-05 01:48:32,Clothing,267,40,Male,5,2793,PayPal,0.0,Lisa Sanchez,40,0
22062,2022-07-29 11:53:36,Clothing,37,40,Male,3,2871,Cash,1.0,Lisa Sanchez,40,0
22062,2022-12-11 11:23:48,Home,101,40,Male,5,4598,Cash,1.0,Lisa Sanchez,40,0
22062,2020-07-14 00:29:08,Electronics,62,40,Male,5,1889,Cash,1.0,Lisa Sanchez,40,0
22062,2020-07-11 00:03:23,Books,482,40,Male,2,2691,Cash,0.0,Lisa Sanchez,40,0
22062,2021-05-25 03:13:48,Electronics,61,40,Male,5,4790,Cash,,Lisa Sanchez,40,0
22062,2023-06-30 03:57:31,Electronics,273,40,Male,4,604,PayPal,,Lisa Sanchez,40,0
22062,2023-05-15 00:56:28,Home,429,40,Male,2,1020,PayPal,0.0,Lisa Sanchez,40,0
22062,2023-06-04 05:50:07,Books,351,40,Male,4,4340,PayPal,0.0,Lisa Sanchez,40,0
22062,2022-07-20 06:41:29,Books,15,40,Male,3,745,PayPal,1.0,Lisa Sanchez,40,0
22062,2021-09-02 05:16:22,Clothing,419,40,Male,4,1861,PayPal,1.0,Lisa Sanchez,40,0
22062,2020-12-10 20:27:33,Clothing,392,40,Male,3,3012,Credit Card,0.0,Lisa Sanchez,40,0
47531,2020-07-13 00:23:08,Books,493,42,Female,5,3942,Cash,0.0,Steven Cochran,42,0
47531,2020-02-14 07:34:26,Clothing,87,42,Female,1,3763,PayPal,1.0,Steven Cochran,42,0
47531,2020-12-16 00:01:28,Clothing,284,42,Female,1,2818,Credit Card,0.0,Steven Cochran,42,0
47531,2021-08-06 18:44:52,Books,73,42,Female,1,348,Cash,,Steven Cochran,42,0
47531,2022-02-07 18:29:44,Electronics,145,42,Female,4,3465,Credit Card,1.0,Steven Cochran,42,0
47531,2023-02-06 02:44:16,Home,205,42,Female,3,4757,Credit Card,0.0,Steven Cochran,42,0
47531,2021-03-04 07:19:37,Home,431,42,Female,5,4126,Credit Card,0.0,Steven Cochran,42,0
32198,2022-08-11 10:01:49,Books,305,24,Male,5,3702,Credit Card,1.0,Catherine Jordan,24,1
32198,2020-04-23 23:36:06,Books,46,24,Male,3,1010,Cash,0.0,Catherine Jordan,24,1
32198,2023-01-09 21:50:03,Home,383,24,Male,4,3881,Credit Card,0.0,Catherine Jordan,24,1
32198,2023-09-02 07:34:24,Electronics,230,24,Male,3,574,Credit Card,0.0,Catherine Jordan,24,1
27048,2020-04-01 05:41:00,Electronics,489,51,Female,4,3443,PayPal,1.0,David Hubbard,51,0
27048,2020-06-25 02:47:14,Clothing,159,51,Female,1,919,Credit Card,,David Hubbard,51,0
27048,2020-03-28 08:23:23,Electronics,342,51,Female,2,4286,Cash,,David Hubbard,51,0
27048,2022-12-09 05:17:29,Home,130,51,Female,5,1532,Credit Card,1.0,David Hubbard,51,0
38272,2021-03-01 06:01:50,Home,208,67,Male,5,1341,Credit Card,0.0,Andrea Jackson,67,1
38272,2021-04-15 19:45:39,Home,18,67,Male,4,1622,Credit Card,1.0,Andrea Jackson,67,1
38272,2023-07-30 07:12:19,Books,365,67,Male,4,2053,Credit Card,1.0,Andrea Jackson,67,1
38272,2022-04-20 02:26:15,Clothing,278,67,Male,4,623,Cash,1.0,Andrea Jackson,67,1
38272,2022-10-02 10:50:45,Clothing,309,67,Male,3,4285,Cash,0.0,Andrea Jackson,67,1
34034,2021-06-20 01:50:38,Electronics,315,58,Female,5,1742,PayPal,0.0,Michele White,58,0
34034,2021-06-29 01:55:42,Home,237,58,Female,5,3533,PayPal,0.0,Michele White,58,0
34034,2022-12-01 08:03:31,Home,316,58,Female,1,5215,PayPal,0.0,Michele White,58,0
34034,2020-04-04 19:22:07,Books,346,58,Female,4,1423,Cash,0.0,Michele White,58,0
34034,2022-06-15 06:38:11,Clothing,358,58,Female,5,2318,Cash,0.0,Michele White,58,0
34034,2021-09-04 03:50:35,Electronics,84,58,Female,1,593,Credit Card,0.0,Michele White,58,0
34034,2022-09-03 10:19:03,Electronics,316,58,Female,3,3168,Cash,,Michele White,58,0
47567,2020-07-21 18:05:36,Electronics,457,54,Male,3,2824,Credit Card,0.0,Luis Rogers,54,0
47567,2020-11-26 18:55:35,Electronics,63,54,Male,1,2994,Credit Card,0.0,Luis Rogers,54,0
47567,2020-03-09 14:05:53,Home,322,54,Male,1,2088,Credit Card,0.0,Luis Rogers,54,0
47567,2023-01-22 22:21:29,Home,294,54,Male,3,4154,Credit Card,1.0,Luis Rogers,54,0
47567,2021-08-10 11:08:21,Books,129,54,Male,5,4700,Cash,1.0,Luis Rogers,54,0
47567,2021-08-20 00:34:34,Books,169,54,Male,1,3929,Credit Card,,Luis Rogers,54,0
47567,2022-12-05 00:02:52,Home,362,54,Male,4,3906,Cash,0.0,Luis Rogers,54,0
47567,2023-02-07 14:12:22,Home,327,54,Male,5,561,Credit Card,,Luis Rogers,54,0
47567,2021-12-17 17:57:00,Books,124,54,Male,5,3573,PayPal,,Luis Rogers,54,0
29947,2020-03-03 06:31:07,Clothing,212,63,Female,4,3092,Credit Card,1.0,Brandon Brooks,63,0
29947,2020-12-10 12:26:34,Electronics,374,63,Female,3,3329,Credit Card,,Brandon Brooks,63,0
29947,2022-09-13 13:35:03,Books,385,63,Female,5,1726,Credit Card,1.0,Brandon Brooks,63,0
29947,2023-04-27 03:49:54,Books,43,63,Female,3,4102,Cash,0.0,Brandon Brooks,63,0
29947,2021-05-20 18:27:12,Clothing,54,63,Female,1,3487,Cash,1.0,Brandon Brooks,63,0
32848,2020-08-03 16:45:54,Electronics,365,29,Male,4,3987,Credit Card,0.0,Robert Burnett,29,0
32848,2020-03-25 02:36:40,Home,65,29,Male,1,735,PayPal,0.0,Robert Burnett,29,0
32848,2020-12-29 22:47:29,Books,277,29,Male,1,2416,PayPal,,Robert Burnett,29,0
32848,2020-09-07 01:07:03,Clothing,70,29,Male,5,1057,Cash,1.0,Robert Burnett,29,0
32848,2021-05-22 05:15:21,Electronics,463,29,Male,2,4045,PayPal,1.0,Robert Burnett,29,0
32848,2021-10-06 15:01:52,Books,487,29,Male,1,1431,Cash,0.0,Robert Burnett,29,0
15944,2020-05-26 06:06:16,Books,110,69,Female,3,4891,PayPal,0.0,Mikayla Krueger,69,0
15944,2021-12-31 20:41:10,Clothing,216,69,Female,2,772,PayPal,1.0,Mikayla Krueger,69,0
15944,2021-12-22 17:57:58,Books,424,69,Female,1,1765,PayPal,1.0,Mikayla Krueger,69,0
5638,2020-01-20 20:32:00,Clothing,278,26,Male,4,456,Cash,1.0,Frank Anderson,26,0
5638,2021-10-10 03:11:22,Electronics,81,26,Male,5,2727,PayPal,0.0,Frank Anderson,26,0
5638,2020-10-16 10:19:48,Electronics,61,26,Male,3,1156,PayPal,,Frank Anderson,26,0
5638,2021-10-15 21:41:25,Books,160,26,Male,5,1160,PayPal,1.0,Frank Anderson,26,0
5638,2022-10-22 17:46:31,Home,381,26,Male,4,848,Cash,1.0,Frank Anderson,26,0
21725,2021-02-09 23:04:04,Books,163,65,Male,5,2935,Credit Card,0.0,Jennifer Gonzalez,65,0
21725,2021-10-06 11:38:56,Electronics,150,65,Male,1,1346,Credit Card,,Jennifer Gonzalez,65,0
21725,2022-12-22 04:31:41,Electronics,178,65,Male,5,2831,Cash,1.0,Jennifer Gonzalez,65,0
21725,2021-05-19 17:46:47,Books,80,65,Male,5,1610,Credit Card,1.0,Jennifer Gonzalez,65,0
21725,2021-08-10 05:25:10,Books,378,65,Male,2,1442,Cash,0.0,Jennifer Gonzalez,65,0
21725,2022-11-14 05:46:14,Books,251,65,Male,1,3670,PayPal,1.0,Jennifer Gonzalez,65,0
21725,2022-07-25 21:15:44,Clothing,16,65,Male,1,1697,Cash,,Jennifer Gonzalez,65,0
21725,2021-03-23 06:12:33,Electronics,228,65,Male,4,3333,Cash,1.0,Jennifer Gonzalez,65,0
21725,2022-10-03 14:54:54,Books,171,65,Male,5,3811,PayPal,1.0,Jennifer Gonzalez,65,0
33577,2022-06-28 11:28:37,Books,39,54,Male,4,4567,PayPal,,Jessica Morris,54,0
33577,2022-04-18 16:01:37,Home,472,54,Male,3,2381,Credit Card,0.0,Jessica Morris,54,0
33577,2022-04-27 14:16:33,Clothing,380,54,Male,5,3077,Cash,,Jessica Morris,54,0
33577,2023-05-04 03:22:36,Home,62,54,Male,3,4938,PayPal,0.0,Jessica Morris,54,0
33577,2020-05-23 05:45:24,Electronics,466,54,Male,1,1997,Cash,1.0,Jessica Morris,54,0
42926,2023-06-05 00:30:56,Books,482,19,Female,4,1141,Credit Card,,Joanna Cooper,19,1
42926,2022-03-21 10:32:19,Clothing,105,19,Female,5,5043,Cash,,Joanna Cooper,19,1
42926,2020-02-17 09:02:21,Home,437,19,Female,5,3591,Cash,0.0,Joanna Cooper,19,1
42926,2023-03-28 20:00:36,Home,198,19,Female,5,4064,PayPal,0.0,Joanna Cooper,19,1
42926,2021-01-19 17:57:12,Clothing,19,19,Female,3,1086,Credit Card,0.0,Joanna Cooper,19,1
44135,2020-05-03 08:44:54,Home,480,51,Male,1,3982,PayPal,0.0,Aaron Butler,51,0
44135,2022-01-03 07:42:12,Clothing,383,51,Male,5,4806,Cash,0.0,Aaron Butler,51,0
44135,2022-01-20 19:52:50,Home,481,51,Male,2,1409,Cash,1.0,Aaron Butler,51,0
44135,2022-03-09 09:20:42,Home,165,51,Male,3,4366,PayPal,0.0,Aaron Butler,51,0
44135,2021-05-08 16:13:08,Electronics,83,51,Male,4,3992,Cash,1.0,Aaron Butler,51,0
44135,2020-06-09 16:41:00,Home,99,51,Male,5,2478,PayPal,,Aaron Butler,51,0
